#,Date-Time (PDT),Temp   (°C),Host Connected,End of File
52,06/13/2024 02:30:00,18.401,,
53,06/13/2024 02:45:00,18.359,,
54,06/13/2024 03:00:00,18.316,,
55,06/13/2024 03:15:00,18.294,,
56,06/13/2024 03:30:00,18.241,,
57,06/13/2024 03:45:00,18.187,,
58,06/13/2024 04:00:00,18.133,,
59,06/13/2024 04:15:00,18.101,,
60,06/13/2024 04:30:00,18.069,,
61,06/13/2024 04:45:00,18.037,,
62,06/13/2024 05:00:00,18.005,,
63,06/13/2024 05:15:00,17.972,,
64,06/13/2024 05:30:00,17.940,,
65,06/13/2024 05:45:00,17.908,,
66,06/13/2024 06:00:00,17.887,,
67,06/13/2024 06:15:00,17.855,,
68,06/13/2024 06:30:00,17.801,,
69,06/13/2024 06:45:00,17.758,,
70,06/13/2024 07:00:00,17.737,,
71,06/13/2024 07:15:00,17.715,,
72,06/13/2024 07:30:00,17.715,,
73,06/13/2024 07:45:00,17.715,,
74,06/13/2024 08:00:00,17.747,,
75,06/13/2024 08:15:00,17.747,,
76,06/13/2024 08:30:00,17.769,,
77,06/13/2024 08:45:00,17.769,,
78,06/13/2024 09:00:00,17.779,,
79,06/13/2024 09:15:00,17.779,,
80,06/13/2024 09:30:00,17.812,,
81,06/13/2024 09:45:00,17.812,,
82,06/13/2024 10:00:00,17.855,,
83,06/13/2024 10:15:00,17.876,,
84,06/13/2024 10:30:00,17.951,,
85,06/13/2024 10:45:00,18.015,,
86,06/13/2024 11:00:00,18.080,,
87,06/13/2024 11:15:00,18.101,,
88,06/13/2024 11:30:00,18.101,,
89,06/13/2024 11:45:00,18.155,,
90,06/13/2024 12:00:00,19.131,,
91,06/13/2024 12:15:00,18.562,,
92,06/13/2024 12:30:00,18.391,,
93,06/13/2024 12:45:00,18.348,,
94,06/13/2024 13:00:00,18.391,,
95,06/13/2024 13:15:00,18.509,,
96,06/13/2024 13:30:00,18.648,,
97,06/13/2024 13:45:00,18.723,,
98,06/13/2024 14:00:00,18.788,,
99,06/13/2024 14:15:00,18.820,,
100,06/13/2024 14:30:00,18.927,,
101,06/13/2024 14:45:00,18.991,,
102,06/13/2024 15:00:00,18.991,,
103,06/13/2024 15:15:00,19.056,,
104,06/13/2024 15:30:00,19.184,,
105,06/13/2024 15:45:00,19.238,,
106,06/13/2024 16:00:00,19.292,,
107,06/13/2024 16:15:00,19.281,,
108,06/13/2024 16:30:00,19.345,,
109,06/13/2024 16:45:00,19.388,,
110,06/13/2024 17:00:00,19.399,,
111,06/13/2024 17:15:00,19.345,,
112,06/13/2024 17:30:00,19.410,,
113,06/13/2024 17:45:00,19.764,,
114,06/13/2024 18:00:00,19.849,,
115,06/13/2024 18:15:00,19.753,,
116,06/13/2024 18:30:00,19.689,,
117,06/13/2024 18:45:00,19.592,,
118,06/13/2024 19:00:00,19.571,,
119,06/13/2024 19:15:00,19.528,,
120,06/13/2024 19:30:00,19.485,,
121,06/13/2024 19:45:00,19.495,,
122,06/13/2024 20:00:00,19.506,,
123,06/13/2024 20:15:00,19.495,,
124,06/13/2024 20:30:00,19.453,,
125,06/13/2024 20:45:00,19.420,,
126,06/13/2024 21:00:00,19.356,,
127,06/13/2024 21:15:00,19.313,,
128,06/13/2024 21:30:00,19.270,,
129,06/13/2024 21:45:00,19.217,,
130,06/13/2024 22:00:00,19.163,,
131,06/13/2024 22:15:00,19.109,,
132,06/13/2024 22:30:00,19.066,,
133,06/13/2024 22:45:00,19.034,,
134,06/13/2024 23:00:00,18.991,,
135,06/13/2024 23:15:00,18.959,,
136,06/13/2024 23:30:00,18.895,,
137,06/13/2024 23:45:00,18.830,,
138,06/14/2024 00:00:00,18.777,,
139,06/14/2024 00:15:00,18.713,,
140,06/14/2024 00:30:00,18.659,,
141,06/14/2024 00:45:00,18.616,,
142,06/14/2024 01:00:00,18.573,,
143,06/14/2024 01:15:00,18.530,,
144,06/14/2024 01:30:00,18.487,,
145,06/14/2024 01:45:00,18.444,,
146,06/14/2024 02:00:00,18.391,,
147,06/14/2024 02:15:00,18.369,,
148,06/14/2024 02:30:00,18.326,,
149,06/14/2024 02:45:00,18.294,,
150,06/14/2024 03:00:00,18.273,,
151,06/14/2024 03:15:00,18.262,,
152,06/14/2024 03:30:00,18.230,,
153,06/14/2024 03:45:00,18.176,,
154,06/14/2024 04:00:00,18.123,,
155,06/14/2024 04:15:00,18.101,,
156,06/14/2024 04:30:00,18.069,,
157,06/14/2024 04:45:00,18.026,,
158,06/14/2024 05:00:00,17.983,,
159,06/14/2024 05:15:00,17.962,,
160,06/14/2024 05:30:00,17.930,,
161,06/14/2024 05:45:00,17.897,,
162,06/14/2024 06:00:00,17.865,,
163,06/14/2024 06:15:00,17.833,,
164,06/14/2024 06:30:00,17.812,,
165,06/14/2024 06:45:00,17.812,,
166,06/14/2024 07:00:00,17.812,,
167,06/14/2024 07:15:00,17.790,,
168,06/14/2024 07:30:00,17.790,,
169,06/14/2024 07:45:00,17.779,,
170,06/14/2024 08:00:00,17.769,,
171,06/14/2024 08:15:00,17.737,,
172,06/14/2024 08:30:00,17.726,,
173,06/14/2024 08:45:00,17.747,,
174,06/14/2024 09:00:00,17.790,,
175,06/14/2024 09:15:00,17.812,,
176,06/14/2024 09:30:00,17.812,,
177,06/14/2024 09:45:00,17.822,,
178,06/14/2024 10:00:00,17.865,,
179,06/14/2024 10:15:00,17.897,,
180,06/14/2024 10:30:00,17.930,,
181,06/14/2024 10:45:00,18.048,,
182,06/14/2024 11:00:00,18.069,,
183,06/14/2024 11:15:00,18.198,,
184,06/14/2024 11:30:00,18.284,,
185,06/14/2024 11:45:00,18.359,,
186,06/14/2024 12:00:00,18.444,,
187,06/14/2024 12:15:00,18.455,,
188,06/14/2024 12:30:00,18.530,,
189,06/14/2024 12:45:00,18.616,,
190,06/14/2024 13:00:00,18.691,,
191,06/14/2024 13:15:00,18.755,,
192,06/14/2024 13:30:00,18.809,,
193,06/14/2024 13:45:00,18.830,,
194,06/14/2024 14:00:00,18.820,,
195,06/14/2024 14:15:00,18.841,,
196,06/14/2024 14:30:00,18.948,,
197,06/14/2024 14:45:00,19.045,,
198,06/14/2024 15:00:00,19.109,,
199,06/14/2024 15:15:00,19.131,,
200,06/14/2024 15:30:00,19.131,,
201,06/14/2024 15:45:00,19.217,,
202,06/14/2024 16:00:00,19.217,,
203,06/14/2024 16:15:00,19.249,,
204,06/14/2024 16:30:00,19.335,,
205,06/14/2024 16:45:00,19.431,,
206,06/14/2024 17:00:00,19.485,,
207,06/14/2024 17:15:00,19.506,,
208,06/14/2024 17:30:00,19.571,,
209,06/14/2024 17:45:00,19.592,,
210,06/14/2024 18:00:00,19.581,,
211,06/14/2024 18:15:00,19.495,,
212,06/14/2024 18:30:00,19.474,,
213,06/14/2024 18:45:00,19.474,,
214,06/14/2024 19:00:00,19.453,,
215,06/14/2024 19:15:00,19.399,,
216,06/14/2024 19:30:00,19.356,,
217,06/14/2024 19:45:00,19.324,,
218,06/14/2024 20:00:00,19.292,,
219,06/14/2024 20:15:00,19.249,,
220,06/14/2024 20:30:00,19.217,,
221,06/14/2024 20:45:00,19.174,,
222,06/14/2024 21:00:00,19.131,,
223,06/14/2024 21:15:00,19.109,,
224,06/14/2024 21:30:00,19.077,,
225,06/14/2024 21:45:00,19.056,,
226,06/14/2024 22:00:00,19.013,,
227,06/14/2024 22:15:00,18.991,,
228,06/14/2024 22:30:00,18.948,,
229,06/14/2024 22:45:00,18.906,,
230,06/14/2024 23:00:00,18.852,,
231,06/14/2024 23:15:00,18.798,,
232,06/14/2024 23:30:00,18.755,,
233,06/14/2024 23:45:00,18.713,,
234,06/15/2024 00:00:00,18.659,,
235,06/15/2024 00:15:00,18.637,,
236,06/15/2024 00:30:00,18.605,,
237,06/15/2024 00:45:00,18.562,,
238,06/15/2024 01:00:00,18.541,,
239,06/15/2024 01:15:00,18.530,,
240,06/15/2024 01:30:00,18.509,,
241,06/15/2024 01:45:00,18.487,,
242,06/15/2024 02:00:00,18.455,,
243,06/15/2024 02:15:00,18.412,,
244,06/15/2024 02:30:00,18.391,,
245,06/15/2024 02:45:00,18.391,,
246,06/15/2024 03:00:00,18.369,,
247,06/15/2024 03:15:00,18.326,,
248,06/15/2024 03:30:00,18.294,,
249,06/15/2024 03:45:00,18.241,,
250,06/15/2024 04:00:00,18.187,,
251,06/15/2024 04:15:00,18.155,,
252,06/15/2024 04:30:00,18.166,,
253,06/15/2024 04:45:00,18.166,,
254,06/15/2024 05:00:00,18.144,,
255,06/15/2024 05:15:00,18.101,,
256,06/15/2024 05:30:00,18.069,,
257,06/15/2024 05:45:00,18.015,,
258,06/15/2024 06:00:00,17.983,,
259,06/15/2024 06:15:00,17.951,,
260,06/15/2024 06:30:00,17.908,,
261,06/15/2024 06:45:00,17.897,,
262,06/15/2024 07:00:00,17.865,,
263,06/15/2024 07:15:00,17.844,,
264,06/15/2024 07:30:00,17.822,,
265,06/15/2024 07:45:00,17.747,,
266,06/15/2024 08:00:00,17.822,,
267,06/15/2024 08:15:00,17.876,,
268,06/15/2024 08:30:00,17.855,,
269,06/15/2024 08:45:00,17.919,,
270,06/15/2024 09:00:00,17.908,,
271,06/15/2024 09:15:00,17.908,,
272,06/15/2024 09:30:00,17.940,,
273,06/15/2024 09:45:00,17.919,,
274,06/15/2024 10:00:00,17.962,,
275,06/15/2024 10:15:00,17.994,,
276,06/15/2024 10:30:00,17.972,,
277,06/15/2024 10:45:00,17.865,,
278,06/15/2024 11:00:00,17.833,,
279,06/15/2024 11:15:00,17.844,,
280,06/15/2024 11:30:00,17.844,,
281,06/15/2024 11:45:00,17.865,,
282,06/15/2024 12:00:00,15.967,,
283,06/15/2024 12:15:00,15.731,,
284,06/15/2024 12:30:00,16.943,,
285,06/15/2024 12:45:00,17.972,,
286,06/15/2024 13:00:00,18.058,,
287,06/15/2024 13:15:00,18.123,,
288,06/15/2024 13:30:00,18.198,,
289,06/15/2024 13:45:00,18.241,,
290,06/15/2024 14:00:00,18.219,,
291,06/15/2024 14:15:00,18.155,,
292,06/15/2024 14:30:00,18.176,,
293,06/15/2024 14:45:00,18.144,,
294,06/15/2024 15:00:00,18.090,,
295,06/15/2024 15:15:00,18.069,,
296,06/15/2024 15:30:00,18.026,,
297,06/15/2024 15:45:00,18.069,,
298,06/15/2024 16:00:00,18.133,,
299,06/15/2024 16:15:00,18.187,,
300,06/15/2024 16:30:00,18.155,,
301,06/15/2024 16:45:00,18.101,,
302,06/15/2024 17:00:00,18.080,,
303,06/15/2024 17:15:00,18.069,,
304,06/15/2024 17:30:00,18.069,,
305,06/15/2024 17:45:00,18.037,,
306,06/15/2024 18:00:00,18.058,,
307,06/15/2024 18:15:00,18.058,,
308,06/15/2024 18:30:00,18.069,,
309,06/15/2024 18:45:00,17.983,,
310,06/15/2024 19:00:00,17.951,,
311,06/15/2024 19:15:00,18.015,,
312,06/15/2024 19:30:00,18.005,,
313,06/15/2024 19:45:00,17.855,,
314,06/15/2024 20:00:00,17.779,,
315,06/15/2024 20:15:00,17.779,,
316,06/15/2024 20:30:00,17.747,,
317,06/15/2024 20:45:00,17.801,,
318,06/15/2024 21:00:00,17.812,,
319,06/15/2024 21:15:00,17.833,,
320,06/15/2024 21:30:00,17.779,,
321,06/15/2024 21:45:00,17.779,,
322,06/15/2024 22:00:00,17.747,,
323,06/15/2024 22:15:00,17.715,,
324,06/15/2024 22:30:00,17.672,,
325,06/15/2024 22:45:00,17.661,,
326,06/15/2024 23:00:00,17.661,,
327,06/15/2024 23:15:00,17.661,,
328,06/15/2024 23:30:00,17.640,,
329,06/15/2024 23:45:00,17.608,,
330,06/16/2024 00:00:00,17.565,,
331,06/16/2024 00:15:00,17.511,,
332,06/16/2024 00:30:00,17.479,,
333,06/16/2024 00:45:00,17.447,,
334,06/16/2024 01:00:00,17.415,,
335,06/16/2024 01:15:00,17.393,,
336,06/16/2024 01:30:00,17.372,,
337,06/16/2024 01:45:00,17.350,,
338,06/16/2024 02:00:00,17.308,,
339,06/16/2024 02:15:00,17.275,,
340,06/16/2024 02:30:00,17.232,,
341,06/16/2024 02:45:00,17.200,,
342,06/16/2024 03:00:00,17.190,,
343,06/16/2024 03:15:00,17.147,,
344,06/16/2024 03:30:00,17.093,,
345,06/16/2024 03:45:00,17.061,,
346,06/16/2024 04:00:00,17.018,,
347,06/16/2024 04:15:00,17.007,,
348,06/16/2024 04:30:00,16.954,,
349,06/16/2024 04:45:00,16.921,,
350,06/16/2024 05:00:00,16.943,,
351,06/16/2024 05:15:00,16.921,,
352,06/16/2024 05:30:00,16.900,,
353,06/16/2024 05:45:00,16.868,,
354,06/16/2024 06:00:00,16.846,,
355,06/16/2024 06:15:00,16.836,,
356,06/16/2024 06:30:00,16.814,,
357,06/16/2024 06:45:00,16.750,,
358,06/16/2024 07:00:00,16.718,,
359,06/16/2024 07:15:00,16.685,,
360,06/16/2024 07:30:00,16.718,,
361,06/16/2024 07:45:00,16.707,,
362,06/16/2024 08:00:00,16.685,,
363,06/16/2024 08:15:00,16.718,,
364,06/16/2024 08:30:00,16.750,,
365,06/16/2024 08:45:00,16.825,,
366,06/16/2024 09:00:00,16.889,,
367,06/16/2024 09:15:00,16.868,,
368,06/16/2024 09:30:00,16.846,,
369,06/16/2024 09:45:00,16.857,,
370,06/16/2024 10:00:00,16.857,,
371,06/16/2024 10:15:00,16.889,,
372,06/16/2024 10:30:00,16.954,,
373,06/16/2024 10:45:00,17.018,,
374,06/16/2024 11:00:00,17.093,,
375,06/16/2024 11:15:00,17.125,,
376,06/16/2024 11:30:00,17.168,,
377,06/16/2024 11:45:00,17.232,,
378,06/16/2024 12:00:00,17.265,,
379,06/16/2024 12:15:00,17.318,,
380,06/16/2024 12:30:00,17.458,,
381,06/16/2024 12:45:00,17.597,,
382,06/16/2024 13:00:00,17.694,,
383,06/16/2024 13:15:00,17.779,,
384,06/16/2024 13:30:00,17.801,,
385,06/16/2024 13:45:00,17.833,,
386,06/16/2024 14:00:00,17.940,,
387,06/16/2024 14:15:00,17.962,,
388,06/16/2024 14:30:00,17.930,,
389,06/16/2024 14:45:00,17.951,,
390,06/16/2024 15:00:00,17.930,,
391,06/16/2024 15:15:00,18.015,,
392,06/16/2024 15:30:00,18.133,,
393,06/16/2024 15:45:00,18.198,,
394,06/16/2024 16:00:00,18.241,,
395,06/16/2024 16:15:00,18.273,,
396,06/16/2024 16:30:00,18.316,,
397,06/16/2024 16:45:00,18.359,,
398,06/16/2024 17:00:00,18.359,,
399,06/16/2024 17:15:00,18.273,,
400,06/16/2024 17:30:00,18.262,,
401,06/16/2024 17:45:00,18.251,,
402,06/16/2024 18:00:00,18.208,,
403,06/16/2024 18:15:00,18.155,,
404,06/16/2024 18:30:00,18.123,,
405,06/16/2024 18:45:00,18.101,,
406,06/16/2024 19:00:00,18.090,,
407,06/16/2024 19:15:00,18.090,,
408,06/16/2024 19:30:00,18.090,,
409,06/16/2024 19:45:00,18.069,,
410,06/16/2024 20:00:00,18.048,,
411,06/16/2024 20:15:00,18.026,,
412,06/16/2024 20:30:00,17.994,,
413,06/16/2024 20:45:00,17.951,,
414,06/16/2024 21:00:00,17.897,,
415,06/16/2024 21:15:00,17.865,,
416,06/16/2024 21:30:00,17.822,,
417,06/16/2024 21:45:00,17.790,,
418,06/16/2024 22:00:00,17.758,,
419,06/16/2024 22:15:00,17.726,,
420,06/16/2024 22:30:00,17.694,,
421,06/16/2024 22:45:00,17.640,,
422,06/16/2024 23:00:00,17.629,,
423,06/16/2024 23:15:00,17.608,,
424,06/16/2024 23:30:00,17.586,,
425,06/16/2024 23:45:00,17.576,,
426,06/17/2024 00:00:00,17.554,,
427,06/17/2024 00:15:00,17.522,,
428,06/17/2024 00:30:00,17.501,,
429,06/17/2024 00:45:00,17.468,,
430,06/17/2024 01:00:00,17.436,,
431,06/17/2024 01:15:00,17.436,,
432,06/17/2024 01:30:00,17.415,,
433,06/17/2024 01:45:00,17.404,,
434,06/17/2024 02:00:00,17.383,,
435,06/17/2024 02:15:00,17.361,,
436,06/17/2024 02:30:00,17.350,,
437,06/17/2024 02:45:00,17.329,,
438,06/17/2024 03:00:00,17.308,,
439,06/17/2024 03:15:00,17.286,,
440,06/17/2024 03:30:00,17.265,,
441,06/17/2024 03:45:00,17.232,,
442,06/17/2024 04:00:00,17.222,,
443,06/17/2024 04:15:00,17.190,,
444,06/17/2024 04:30:00,17.168,,
445,06/17/2024 04:45:00,17.136,,
446,06/17/2024 05:00:00,17.104,,
447,06/17/2024 05:15:00,17.082,,
448,06/17/2024 05:30:00,17.072,,
449,06/17/2024 05:45:00,17.061,,
450,06/17/2024 06:00:00,17.039,,
451,06/17/2024 06:15:00,17.007,,
452,06/17/2024 06:30:00,16.986,,
453,06/17/2024 06:45:00,16.975,,
454,06/17/2024 07:00:00,16.943,,
455,06/17/2024 07:15:00,16.900,,
456,06/17/2024 07:30:00,16.921,,
457,06/17/2024 07:45:00,16.932,,
458,06/17/2024 08:00:00,16.943,,
459,06/17/2024 08:15:00,16.954,,
460,06/17/2024 08:30:00,16.954,,
461,06/17/2024 08:45:00,16.943,,
462,06/17/2024 09:00:00,16.943,,
463,06/17/2024 09:15:00,16.964,,
464,06/17/2024 09:30:00,16.975,,
465,06/17/2024 09:45:00,17.018,,
466,06/17/2024 10:00:00,17.082,,
467,06/17/2024 10:15:00,17.168,,
468,06/17/2024 10:30:00,17.200,,
469,06/17/2024 10:45:00,17.190,,
470,06/17/2024 11:00:00,17.147,,
471,06/17/2024 11:15:00,17.179,,
472,06/17/2024 11:30:00,17.200,,
473,06/17/2024 11:45:00,17.222,,
474,06/17/2024 12:00:00,17.243,,
475,06/17/2024 12:15:00,17.243,,
476,06/17/2024 12:30:00,17.254,,
477,06/17/2024 12:45:00,17.297,,
478,06/17/2024 13:00:00,17.275,,
479,06/17/2024 13:15:00,17.232,,
480,06/17/2024 13:30:00,17.265,,
481,06/17/2024 13:45:00,17.297,,
482,06/17/2024 14:00:00,17.318,,
483,06/17/2024 14:15:00,17.350,,
484,06/17/2024 14:30:00,17.383,,
485,06/17/2024 14:45:00,17.415,,
486,06/17/2024 15:00:00,17.265,,
487,06/17/2024 15:15:00,17.415,,
488,06/17/2024 15:30:00,17.426,,
489,06/17/2024 15:45:00,17.447,,
490,06/17/2024 16:00:00,17.447,,
491,06/17/2024 16:15:00,17.447,,
492,06/17/2024 16:30:00,17.436,,
493,06/17/2024 16:45:00,17.436,,
494,06/17/2024 17:00:00,17.436,,
495,06/17/2024 17:15:00,17.447,,
496,06/17/2024 17:30:00,17.458,,
497,06/17/2024 17:45:00,17.447,,
498,06/17/2024 18:00:00,17.436,,
499,06/17/2024 18:15:00,17.415,,
500,06/17/2024 18:30:00,17.404,,
501,06/17/2024 18:45:00,17.393,,
502,06/17/2024 19:00:00,17.372,,
503,06/17/2024 19:15:00,17.329,,
504,06/17/2024 19:30:00,17.318,,
505,06/17/2024 19:45:00,17.275,,
506,06/17/2024 20:00:00,17.243,,
507,06/17/2024 20:15:00,17.200,,
508,06/17/2024 20:30:00,17.190,,
509,06/17/2024 20:45:00,17.179,,
510,06/17/2024 21:00:00,17.168,,
511,06/17/2024 21:15:00,17.125,,
512,06/17/2024 21:30:00,17.136,,
513,06/17/2024 21:45:00,17.136,,
514,06/17/2024 22:00:00,17.136,,
515,06/17/2024 22:15:00,17.114,,
516,06/17/2024 22:30:00,17.114,,
517,06/17/2024 22:45:00,17.093,,
518,06/17/2024 23:00:00,17.072,,
519,06/17/2024 23:15:00,17.050,,
520,06/17/2024 23:30:00,17.029,,
521,06/17/2024 23:45:00,17.029,,
522,06/18/2024 00:00:00,17.029,,
523,06/18/2024 00:15:00,17.007,,
524,06/18/2024 00:30:00,16.975,,
525,06/18/2024 00:45:00,16.954,,
526,06/18/2024 01:00:00,16.943,,
527,06/18/2024 01:15:00,16.932,,
528,06/18/2024 01:30:00,16.921,,
529,06/18/2024 01:45:00,16.889,,
530,06/18/2024 02:00:00,16.889,,
531,06/18/2024 02:15:00,16.889,,
532,06/18/2024 02:30:00,16.868,,
533,06/18/2024 02:45:00,16.857,,
534,06/18/2024 03:00:00,16.846,,
535,06/18/2024 03:15:00,16.857,,
536,06/18/2024 03:30:00,16.825,,
537,06/18/2024 03:45:00,16.782,,
538,06/18/2024 04:00:00,16.750,,
539,06/18/2024 04:15:00,16.728,,
540,06/18/2024 04:30:00,16.696,,
541,06/18/2024 04:45:00,16.664,,
542,06/18/2024 05:00:00,16.632,,
543,06/18/2024 05:15:00,16.610,,
544,06/18/2024 05:30:00,16.600,,
545,06/18/2024 05:45:00,16.578,,
546,06/18/2024 06:00:00,16.568,,
547,06/18/2024 06:15:00,16.546,,
548,06/18/2024 06:30:00,16.525,,
549,06/18/2024 06:45:00,16.503,,
550,06/18/2024 07:00:00,16.471,,
551,06/18/2024 07:15:00,16.460,,
552,06/18/2024 07:30:00,16.450,,
553,06/18/2024 07:45:00,16.428,,
554,06/18/2024 08:00:00,16.439,,
555,06/18/2024 08:15:00,16.460,,
556,06/18/2024 08:30:00,16.450,,
557,06/18/2024 08:45:00,16.439,,
558,06/18/2024 09:00:00,16.450,,
559,06/18/2024 09:15:00,16.514,,
560,06/18/2024 09:30:00,16.557,,
561,06/18/2024 09:45:00,16.589,,
562,06/18/2024 10:00:00,16.600,,
563,06/18/2024 10:15:00,16.600,,
564,06/18/2024 10:30:00,16.653,,
565,06/18/2024 10:45:00,16.664,,
566,06/18/2024 11:00:00,16.685,,
567,06/18/2024 11:15:00,16.718,,
568,06/18/2024 11:30:00,16.718,,
569,06/18/2024 11:45:00,16.771,,
570,06/18/2024 12:00:00,16.814,,
571,06/18/2024 12:15:00,16.889,,
572,06/18/2024 12:30:00,16.943,,
573,06/18/2024 12:45:00,17.018,,
574,06/18/2024 13:00:00,17.093,,
575,06/18/2024 13:15:00,17.254,,
576,06/18/2024 13:30:00,17.361,,
577,06/18/2024 13:45:00,17.436,,
578,06/18/2024 14:00:00,17.490,,
579,06/18/2024 14:15:00,17.586,,
580,06/18/2024 14:30:00,17.640,,
581,06/18/2024 14:45:00,17.694,,
582,06/18/2024 15:00:00,17.812,,
583,06/18/2024 15:15:00,17.951,,
584,06/18/2024 15:30:00,18.069,,
585,06/18/2024 15:45:00,18.251,,
586,06/18/2024 16:00:00,18.326,,
587,06/18/2024 16:15:00,18.359,,
588,06/18/2024 16:30:00,18.423,,
589,06/18/2024 16:45:00,18.380,,
590,06/18/2024 17:00:00,18.380,,
591,06/18/2024 17:15:00,18.444,,
592,06/18/2024 17:30:00,18.530,,
593,06/18/2024 17:45:00,18.637,,
594,06/18/2024 18:00:00,18.691,,
595,06/18/2024 18:15:00,18.702,,
596,06/18/2024 18:30:00,18.702,,
597,06/18/2024 18:45:00,18.702,,
598,06/18/2024 19:00:00,18.670,,
599,06/18/2024 19:15:00,18.734,,
600,06/18/2024 19:30:00,18.895,,
601,06/18/2024 19:45:00,18.959,,
602,06/18/2024 20:00:00,18.884,,
603,06/18/2024 20:15:00,18.755,,
604,06/18/2024 20:30:00,18.670,,
605,06/18/2024 20:45:00,18.616,,
606,06/18/2024 21:00:00,18.595,,
607,06/18/2024 21:15:00,18.562,,
608,06/18/2024 21:30:00,18.498,,
609,06/18/2024 21:45:00,18.466,,
610,06/18/2024 22:00:00,18.412,,
611,06/18/2024 22:15:00,18.380,,
612,06/18/2024 22:30:00,18.348,,
613,06/18/2024 22:45:00,18.294,,
614,06/18/2024 23:00:00,18.262,,
615,06/18/2024 23:15:00,18.208,,
616,06/18/2024 23:30:00,18.144,,
617,06/18/2024 23:45:00,18.101,,
618,06/19/2024 00:00:00,18.058,,
619,06/19/2024 00:15:00,18.015,,
620,06/19/2024 00:30:00,17.951,,
621,06/19/2024 00:45:00,17.919,,
622,06/19/2024 01:00:00,17.865,,
623,06/19/2024 01:15:00,17.822,,
624,06/19/2024 01:30:00,17.779,,
625,06/19/2024 01:45:00,17.747,,
626,06/19/2024 02:00:00,17.715,,
627,06/19/2024 02:15:00,17.661,,
628,06/19/2024 02:30:00,17.608,,
629,06/19/2024 02:45:00,17.576,,
630,06/19/2024 03:00:00,17.543,,
631,06/19/2024 03:15:00,17.501,,
632,06/19/2024 03:30:00,17.468,,
633,06/19/2024 03:45:00,17.436,,
634,06/19/2024 04:00:00,17.383,,
635,06/19/2024 04:15:00,17.329,,
636,06/19/2024 04:30:00,17.286,,
637,06/19/2024 04:45:00,17.265,,
638,06/19/2024 05:00:00,17.232,,
639,06/19/2024 05:15:00,17.200,,
640,06/19/2024 05:30:00,17.157,,
641,06/19/2024 05:45:00,17.136,,
642,06/19/2024 06:00:00,17.125,,
643,06/19/2024 06:15:00,17.093,,
644,06/19/2024 06:30:00,17.104,,
645,06/19/2024 06:45:00,17.114,,
646,06/19/2024 07:00:00,17.114,,
647,06/19/2024 07:15:00,17.093,,
648,06/19/2024 07:30:00,17.061,,
649,06/19/2024 07:45:00,17.050,,
650,06/19/2024 08:00:00,17.061,,
651,06/19/2024 08:15:00,17.093,,
652,06/19/2024 08:30:00,17.104,,
653,06/19/2024 08:45:00,17.114,,
654,06/19/2024 09:00:00,17.114,,
655,06/19/2024 09:15:00,17.136,,
656,06/19/2024 09:30:00,17.147,,
657,06/19/2024 09:45:00,17.179,,
658,06/19/2024 10:00:00,17.232,,
659,06/19/2024 10:15:00,17.265,,
660,06/19/2024 10:30:00,17.265,,
661,06/19/2024 10:45:00,17.318,,
662,06/19/2024 11:00:00,17.415,,
663,06/19/2024 11:15:00,17.576,,
