#,Date-Time (PDT),Temp   (°C),Host Connected,End of File
77,06/13/2024 08:45:00,14.154,,
78,06/13/2024 09:00:00,14.187,,
79,06/13/2024 09:15:00,14.154,,
80,06/13/2024 09:30:00,14.187,,
81,06/13/2024 09:45:00,17.897,,
82,06/13/2024 10:00:00,18.048,,
83,06/13/2024 10:15:00,17.930,,
84,06/13/2024 10:30:00,17.940,,
85,06/13/2024 10:45:00,18.015,,
86,06/13/2024 11:00:00,18.123,,
87,06/13/2024 11:15:00,18.187,,
88,06/13/2024 11:30:00,18.123,,
89,06/13/2024 11:45:00,18.155,,
90,06/13/2024 12:00:00,18.015,,
91,06/13/2024 12:15:00,18.359,,
92,06/13/2024 12:30:00,18.412,,
93,06/13/2024 12:45:00,18.359,,
94,06/13/2024 13:00:00,18.412,,
95,06/13/2024 13:15:00,18.498,,
96,06/13/2024 13:30:00,18.648,,
97,06/13/2024 13:45:00,18.713,,
98,06/13/2024 14:00:00,18.798,,
99,06/13/2024 14:15:00,18.841,,
100,06/13/2024 14:30:00,18.916,,
101,06/13/2024 14:45:00,19.002,,
102,06/13/2024 15:00:00,19.002,,
103,06/13/2024 15:15:00,19.045,,
104,06/13/2024 15:30:00,19.163,,
105,06/13/2024 15:45:00,19.238,,
106,06/13/2024 16:00:00,19.302,,
107,06/13/2024 16:15:00,19.302,,
108,06/13/2024 16:30:00,19.345,,
109,06/13/2024 16:45:00,19.399,,
110,06/13/2024 17:00:00,19.420,,
111,06/13/2024 17:15:00,19.367,,
112,06/13/2024 17:30:00,19.377,,
113,06/13/2024 17:45:00,19.721,,
114,06/13/2024 18:00:00,19.828,,
115,06/13/2024 18:15:00,19.785,,
116,06/13/2024 18:30:00,19.699,,
117,06/13/2024 18:45:00,19.603,,
118,06/13/2024 19:00:00,19.560,,
119,06/13/2024 19:15:00,19.528,,
120,06/13/2024 19:30:00,19.474,,
121,06/13/2024 19:45:00,19.474,,
122,06/13/2024 20:00:00,19.485,,
123,06/13/2024 20:15:00,19.485,,
124,06/13/2024 20:30:00,19.453,,
125,06/13/2024 20:45:00,19.420,,
126,06/13/2024 21:00:00,19.345,,
127,06/13/2024 21:15:00,19.302,,
128,06/13/2024 21:30:00,19.249,,
129,06/13/2024 21:45:00,19.217,,
130,06/13/2024 22:00:00,19.152,,
131,06/13/2024 22:15:00,19.099,,
132,06/13/2024 22:30:00,19.045,,
133,06/13/2024 22:45:00,19.013,,
134,06/13/2024 23:00:00,18.970,,
135,06/13/2024 23:15:00,18.938,,
136,06/13/2024 23:30:00,18.884,,
137,06/13/2024 23:45:00,18.830,,
138,06/14/2024 00:00:00,18.766,,
139,06/14/2024 00:15:00,18.702,,
140,06/14/2024 00:30:00,18.648,,
141,06/14/2024 00:45:00,18.595,,
142,06/14/2024 01:00:00,18.552,,
143,06/14/2024 01:15:00,18.519,,
144,06/14/2024 01:30:00,18.466,,
145,06/14/2024 01:45:00,18.423,,
146,06/14/2024 02:00:00,18.380,,
147,06/14/2024 02:15:00,18.337,,
148,06/14/2024 02:30:00,18.316,,
149,06/14/2024 02:45:00,18.284,,
150,06/14/2024 03:00:00,18.262,,
151,06/14/2024 03:15:00,18.241,,
152,06/14/2024 03:30:00,18.208,,
153,06/14/2024 03:45:00,18.155,,
154,06/14/2024 04:00:00,18.101,,
155,06/14/2024 04:15:00,18.080,,
156,06/14/2024 04:30:00,18.037,,
157,06/14/2024 04:45:00,18.005,,
158,06/14/2024 05:00:00,17.983,,
159,06/14/2024 05:15:00,17.930,,
160,06/14/2024 05:30:00,17.908,,
161,06/14/2024 05:45:00,17.876,,
162,06/14/2024 06:00:00,17.844,,
163,06/14/2024 06:15:00,17.812,,
164,06/14/2024 06:30:00,17.779,,
165,06/14/2024 06:45:00,17.779,,
166,06/14/2024 07:00:00,17.779,,
167,06/14/2024 07:15:00,17.769,,
168,06/14/2024 07:30:00,17.769,,
169,06/14/2024 07:45:00,17.779,,
170,06/14/2024 08:00:00,17.758,,
171,06/14/2024 08:15:00,17.726,,
172,06/14/2024 08:30:00,17.726,,
173,06/14/2024 08:45:00,17.758,,
174,06/14/2024 09:00:00,17.812,,
175,06/14/2024 09:15:00,17.833,,
176,06/14/2024 09:30:00,17.833,,
177,06/14/2024 09:45:00,17.844,,
178,06/14/2024 10:00:00,17.876,,
179,06/14/2024 10:15:00,17.919,,
180,06/14/2024 10:30:00,17.962,,
181,06/14/2024 10:45:00,18.048,,
182,06/14/2024 11:00:00,18.090,,
183,06/14/2024 11:15:00,18.198,,
184,06/14/2024 11:30:00,18.273,,
185,06/14/2024 11:45:00,18.359,,
186,06/14/2024 12:00:00,18.423,,
187,06/14/2024 12:15:00,18.444,,
188,06/14/2024 12:30:00,18.509,,
189,06/14/2024 12:45:00,18.616,,
190,06/14/2024 13:00:00,18.680,,
191,06/14/2024 13:15:00,18.755,,
192,06/14/2024 13:30:00,18.809,,
193,06/14/2024 13:45:00,18.820,,
194,06/14/2024 14:00:00,18.798,,
195,06/14/2024 14:15:00,18.830,,
196,06/14/2024 14:30:00,18.927,,
197,06/14/2024 14:45:00,19.013,,
198,06/14/2024 15:00:00,19.077,,
199,06/14/2024 15:15:00,19.088,,
200,06/14/2024 15:30:00,19.077,,
201,06/14/2024 15:45:00,19.163,,
202,06/14/2024 16:00:00,19.163,,
203,06/14/2024 16:15:00,19.217,,
204,06/14/2024 16:30:00,19.292,,
205,06/14/2024 16:45:00,19.388,,
206,06/14/2024 17:00:00,19.420,,
207,06/14/2024 17:15:00,19.463,,
208,06/14/2024 17:30:00,19.517,,
209,06/14/2024 17:45:00,19.560,,
210,06/14/2024 18:00:00,19.549,,
211,06/14/2024 18:15:00,19.474,,
212,06/14/2024 18:30:00,19.453,,
213,06/14/2024 18:45:00,19.453,,
214,06/14/2024 19:00:00,19.420,,
215,06/14/2024 19:15:00,19.377,,
216,06/14/2024 19:30:00,19.335,,
217,06/14/2024 19:45:00,19.302,,
218,06/14/2024 20:00:00,19.270,,
219,06/14/2024 20:15:00,19.238,,
220,06/14/2024 20:30:00,19.195,,
221,06/14/2024 20:45:00,19.163,,
222,06/14/2024 21:00:00,19.120,,
223,06/14/2024 21:15:00,19.088,,
224,06/14/2024 21:30:00,19.066,,
225,06/14/2024 21:45:00,19.034,,
226,06/14/2024 22:00:00,19.002,,
227,06/14/2024 22:15:00,18.970,,
228,06/14/2024 22:30:00,18.938,,
229,06/14/2024 22:45:00,18.895,,
230,06/14/2024 23:00:00,18.830,,
231,06/14/2024 23:15:00,18.788,,
232,06/14/2024 23:30:00,18.734,,
233,06/14/2024 23:45:00,18.702,,
234,06/15/2024 00:00:00,18.648,,
235,06/15/2024 00:15:00,18.616,,
236,06/15/2024 00:30:00,18.584,,
237,06/15/2024 00:45:00,18.541,,
238,06/15/2024 01:00:00,18.530,,
239,06/15/2024 01:15:00,18.509,,
240,06/15/2024 01:30:00,18.498,,
241,06/15/2024 01:45:00,18.466,,
242,06/15/2024 02:00:00,18.444,,
243,06/15/2024 02:15:00,18.401,,
244,06/15/2024 02:30:00,18.380,,
245,06/15/2024 02:45:00,18.369,,
246,06/15/2024 03:00:00,18.359,,
247,06/15/2024 03:15:00,18.316,,
248,06/15/2024 03:30:00,18.284,,
249,06/15/2024 03:45:00,18.241,,
250,06/15/2024 04:00:00,18.187,,
251,06/15/2024 04:15:00,18.144,,
252,06/15/2024 04:30:00,18.155,,
253,06/15/2024 04:45:00,18.144,,
254,06/15/2024 05:00:00,18.123,,
255,06/15/2024 05:15:00,18.080,,
256,06/15/2024 05:30:00,18.058,,
257,06/15/2024 05:45:00,18.005,,
258,06/15/2024 06:00:00,17.972,,
259,06/15/2024 06:15:00,17.930,,
260,06/15/2024 06:30:00,17.897,,
261,06/15/2024 06:45:00,17.876,,
262,06/15/2024 07:00:00,17.855,,
263,06/15/2024 07:15:00,17.833,,
264,06/15/2024 07:30:00,17.833,,
265,06/15/2024 07:45:00,17.747,,
266,06/15/2024 08:00:00,17.790,,
267,06/15/2024 08:15:00,17.833,,
268,06/15/2024 08:30:00,17.833,,
269,06/15/2024 08:45:00,17.876,,
270,06/15/2024 09:00:00,17.897,,
271,06/15/2024 09:15:00,17.897,,
272,06/15/2024 09:30:00,17.930,,
273,06/15/2024 09:45:00,17.887,,
274,06/15/2024 10:00:00,17.930,,
275,06/15/2024 10:15:00,17.951,,
276,06/15/2024 10:30:00,17.951,,
277,06/15/2024 10:45:00,17.844,,
278,06/15/2024 11:00:00,17.779,,
279,06/15/2024 11:15:00,17.779,,
280,06/15/2024 11:30:00,17.779,,
281,06/15/2024 11:45:00,17.779,,
282,06/15/2024 12:00:00,17.865,,
283,06/15/2024 12:15:00,17.897,,
284,06/15/2024 12:30:00,17.865,,
285,06/15/2024 12:45:00,17.908,,
286,06/15/2024 13:00:00,17.972,,
287,06/15/2024 13:15:00,18.037,,
288,06/15/2024 13:30:00,18.112,,
289,06/15/2024 13:45:00,18.133,,
290,06/15/2024 14:00:00,18.123,,
291,06/15/2024 14:15:00,18.069,,
292,06/15/2024 14:30:00,18.058,,
293,06/15/2024 14:45:00,18.058,,
294,06/15/2024 15:00:00,18.015,,
295,06/15/2024 15:15:00,18.037,,
296,06/15/2024 15:30:00,17.994,,
297,06/15/2024 15:45:00,17.983,,
298,06/15/2024 16:00:00,18.037,,
299,06/15/2024 16:15:00,18.112,,
300,06/15/2024 16:30:00,18.112,,
301,06/15/2024 16:45:00,18.069,,
302,06/15/2024 17:00:00,18.058,,
303,06/15/2024 17:15:00,18.005,,
304,06/15/2024 17:30:00,17.994,,
305,06/15/2024 17:45:00,17.983,,
306,06/15/2024 18:00:00,17.994,,
307,06/15/2024 18:15:00,18.015,,
308,06/15/2024 18:30:00,18.037,,
309,06/15/2024 18:45:00,17.951,,
310,06/15/2024 19:00:00,17.908,,
311,06/15/2024 19:15:00,17.951,,
312,06/15/2024 19:30:00,17.972,,
313,06/15/2024 19:45:00,17.855,,
314,06/15/2024 20:00:00,17.747,,
315,06/15/2024 20:15:00,17.726,,
316,06/15/2024 20:30:00,17.704,,
317,06/15/2024 20:45:00,17.747,,
318,06/15/2024 21:00:00,17.769,,
319,06/15/2024 21:15:00,17.801,,
320,06/15/2024 21:30:00,17.737,,
321,06/15/2024 21:45:00,17.726,,
322,06/15/2024 22:00:00,17.726,,
323,06/15/2024 22:15:00,17.694,,
324,06/15/2024 22:30:00,17.640,,
325,06/15/2024 22:45:00,17.619,,
326,06/15/2024 23:00:00,17.608,,
327,06/15/2024 23:15:00,17.608,,
328,06/15/2024 23:30:00,17.608,,
329,06/15/2024 23:45:00,17.576,,
330,06/16/2024 00:00:00,17.522,,
331,06/16/2024 00:15:00,17.468,,
332,06/16/2024 00:30:00,17.436,,
333,06/16/2024 00:45:00,17.415,,
334,06/16/2024 01:00:00,17.383,,
335,06/16/2024 01:15:00,17.361,,
336,06/16/2024 01:30:00,17.318,,
337,06/16/2024 01:45:00,17.308,,
338,06/16/2024 02:00:00,17.275,,
339,06/16/2024 02:15:00,17.232,,
340,06/16/2024 02:30:00,17.200,,
341,06/16/2024 02:45:00,17.168,,
342,06/16/2024 03:00:00,17.147,,
343,06/16/2024 03:15:00,17.114,,
344,06/16/2024 03:30:00,17.082,,
345,06/16/2024 03:45:00,17.018,,
346,06/16/2024 04:00:00,16.986,,
347,06/16/2024 04:15:00,16.975,,
348,06/16/2024 04:30:00,16.932,,
349,06/16/2024 04:45:00,16.889,,
350,06/16/2024 05:00:00,16.889,,
351,06/16/2024 05:15:00,16.889,,
352,06/16/2024 05:30:00,16.868,,
353,06/16/2024 05:45:00,16.836,,
354,06/16/2024 06:00:00,16.814,,
355,06/16/2024 06:15:00,16.803,,
356,06/16/2024 06:30:00,16.771,,
357,06/16/2024 06:45:00,16.696,,
358,06/16/2024 07:00:00,16.664,,
359,06/16/2024 07:15:00,16.632,,
360,06/16/2024 07:30:00,16.653,,
361,06/16/2024 07:45:00,16.664,,
362,06/16/2024 08:00:00,16.664,,
363,06/16/2024 08:15:00,16.707,,
364,06/16/2024 08:30:00,16.750,,
365,06/16/2024 08:45:00,16.836,,
366,06/16/2024 09:00:00,16.889,,
367,06/16/2024 09:15:00,16.857,,
368,06/16/2024 09:30:00,16.846,,
369,06/16/2024 09:45:00,16.836,,
370,06/16/2024 10:00:00,16.846,,
371,06/16/2024 10:15:00,16.857,,
372,06/16/2024 10:30:00,16.943,,
373,06/16/2024 10:45:00,17.018,,
374,06/16/2024 11:00:00,17.104,,
375,06/16/2024 11:15:00,17.147,,
376,06/16/2024 11:30:00,17.179,,
377,06/16/2024 11:45:00,17.232,,
378,06/16/2024 12:00:00,17.275,,
379,06/16/2024 12:15:00,17.297,,
380,06/16/2024 12:30:00,17.436,,
381,06/16/2024 12:45:00,17.565,,
382,06/16/2024 13:00:00,17.661,,
383,06/16/2024 13:15:00,17.758,,
384,06/16/2024 13:30:00,17.812,,
385,06/16/2024 13:45:00,17.812,,
386,06/16/2024 14:00:00,17.897,,
387,06/16/2024 14:15:00,17.908,,
388,06/16/2024 14:30:00,17.876,,
389,06/16/2024 14:45:00,17.930,,
390,06/16/2024 15:00:00,17.908,,
391,06/16/2024 15:15:00,17.962,,
392,06/16/2024 15:30:00,18.090,,
393,06/16/2024 15:45:00,18.155,,
394,06/16/2024 16:00:00,18.208,,
395,06/16/2024 16:15:00,18.251,,
396,06/16/2024 16:30:00,18.294,,
397,06/16/2024 16:45:00,18.348,,
398,06/16/2024 17:00:00,18.359,,
399,06/16/2024 17:15:00,18.284,,
400,06/16/2024 17:30:00,18.241,,
401,06/16/2024 17:45:00,18.198,,
402,06/16/2024 18:00:00,18.187,,
403,06/16/2024 18:15:00,18.123,,
404,06/16/2024 18:30:00,18.090,,
405,06/16/2024 18:45:00,18.080,,
406,06/16/2024 19:00:00,18.048,,
407,06/16/2024 19:15:00,18.058,,
408,06/16/2024 19:30:00,18.048,,
409,06/16/2024 19:45:00,18.037,,
410,06/16/2024 20:00:00,18.015,,
411,06/16/2024 20:15:00,18.005,,
412,06/16/2024 20:30:00,17.983,,
413,06/16/2024 20:45:00,17.930,,
414,06/16/2024 21:00:00,17.876,,
415,06/16/2024 21:15:00,17.833,,
416,06/16/2024 21:30:00,17.801,,
417,06/16/2024 21:45:00,17.769,,
418,06/16/2024 22:00:00,17.737,,
419,06/16/2024 22:15:00,17.704,,
420,06/16/2024 22:30:00,17.661,,
421,06/16/2024 22:45:00,17.608,,
422,06/16/2024 23:00:00,17.608,,
423,06/16/2024 23:15:00,17.576,,
424,06/16/2024 23:30:00,17.565,,
425,06/16/2024 23:45:00,17.554,,
426,06/17/2024 00:00:00,17.522,,
427,06/17/2024 00:15:00,17.511,,
428,06/17/2024 00:30:00,17.479,,
429,06/17/2024 00:45:00,17.426,,
430,06/17/2024 01:00:00,17.404,,
431,06/17/2024 01:15:00,17.404,,
432,06/17/2024 01:30:00,17.393,,
433,06/17/2024 01:45:00,17.372,,
434,06/17/2024 02:00:00,17.350,,
435,06/17/2024 02:15:00,17.340,,
436,06/17/2024 02:30:00,17.329,,
437,06/17/2024 02:45:00,17.308,,
438,06/17/2024 03:00:00,17.275,,
439,06/17/2024 03:15:00,17.265,,
440,06/17/2024 03:30:00,17.254,,
441,06/17/2024 03:45:00,17.222,,
442,06/17/2024 04:00:00,17.200,,
443,06/17/2024 04:15:00,17.179,,
444,06/17/2024 04:30:00,17.157,,
445,06/17/2024 04:45:00,17.114,,
446,06/17/2024 05:00:00,17.082,,
447,06/17/2024 05:15:00,17.061,,
448,06/17/2024 05:30:00,17.050,,
449,06/17/2024 05:45:00,17.029,,
450,06/17/2024 06:00:00,17.007,,
451,06/17/2024 06:15:00,16.986,,
452,06/17/2024 06:30:00,16.964,,
453,06/17/2024 06:45:00,16.943,,
454,06/17/2024 07:00:00,16.921,,
455,06/17/2024 07:15:00,16.857,,
456,06/17/2024 07:30:00,16.879,,
457,06/17/2024 07:45:00,16.889,,
458,06/17/2024 08:00:00,16.911,,
459,06/17/2024 08:15:00,16.921,,
460,06/17/2024 08:30:00,16.943,,
461,06/17/2024 08:45:00,16.921,,
462,06/17/2024 09:00:00,16.921,,
463,06/17/2024 09:15:00,16.932,,
464,06/17/2024 09:30:00,16.954,,
465,06/17/2024 09:45:00,17.018,,
466,06/17/2024 10:00:00,17.093,,
467,06/17/2024 10:15:00,17.179,,
468,06/17/2024 10:30:00,17.200,,
469,06/17/2024 10:45:00,17.190,,
470,06/17/2024 11:00:00,17.147,,
471,06/17/2024 11:15:00,17.157,,
472,06/17/2024 11:30:00,17.179,,
473,06/17/2024 11:45:00,17.200,,
474,06/17/2024 12:00:00,17.222,,
475,06/17/2024 12:15:00,17.232,,
476,06/17/2024 12:30:00,17.232,,
477,06/17/2024 12:45:00,17.232,,
478,06/17/2024 13:00:00,17.232,,
479,06/17/2024 13:15:00,17.200,,
480,06/17/2024 13:30:00,17.222,,
481,06/17/2024 13:45:00,17.265,,
482,06/17/2024 14:00:00,17.265,,
483,06/17/2024 14:15:00,17.308,,
484,06/17/2024 14:30:00,17.350,,
485,06/17/2024 14:45:00,17.404,,
486,06/17/2024 15:00:00,16.771,,
487,06/17/2024 15:15:00,17.297,,
488,06/17/2024 15:30:00,17.404,,
489,06/17/2024 15:45:00,17.426,,
490,06/17/2024 16:00:00,17.436,,
491,06/17/2024 16:15:00,17.426,,
492,06/17/2024 16:30:00,17.415,,
493,06/17/2024 16:45:00,17.404,,
494,06/17/2024 17:00:00,17.415,,
495,06/17/2024 17:15:00,17.426,,
496,06/17/2024 17:30:00,17.426,,
497,06/17/2024 17:45:00,17.415,,
498,06/17/2024 18:00:00,17.404,,
499,06/17/2024 18:15:00,17.393,,
500,06/17/2024 18:30:00,17.383,,
501,06/17/2024 18:45:00,17.383,,
502,06/17/2024 19:00:00,17.350,,
503,06/17/2024 19:15:00,17.318,,
504,06/17/2024 19:30:00,17.297,,
505,06/17/2024 19:45:00,17.265,,
506,06/17/2024 20:00:00,17.232,,
507,06/17/2024 20:15:00,17.179,,
508,06/17/2024 20:30:00,17.168,,
509,06/17/2024 20:45:00,17.168,,
510,06/17/2024 21:00:00,17.147,,
511,06/17/2024 21:15:00,17.104,,
512,06/17/2024 21:30:00,17.114,,
513,06/17/2024 21:45:00,17.125,,
514,06/17/2024 22:00:00,17.114,,
515,06/17/2024 22:15:00,17.104,,
516,06/17/2024 22:30:00,17.104,,
517,06/17/2024 22:45:00,17.082,,
518,06/17/2024 23:00:00,17.061,,
519,06/17/2024 23:15:00,17.029,,
520,06/17/2024 23:30:00,17.018,,
521,06/17/2024 23:45:00,17.007,,
522,06/18/2024 00:00:00,17.007,,
523,06/18/2024 00:15:00,16.997,,
524,06/18/2024 00:30:00,16.964,,
525,06/18/2024 00:45:00,16.943,,
526,06/18/2024 01:00:00,16.921,,
527,06/18/2024 01:15:00,16.921,,
528,06/18/2024 01:30:00,16.889,,
529,06/18/2024 01:45:00,16.868,,
530,06/18/2024 02:00:00,16.857,,
531,06/18/2024 02:15:00,16.857,,
532,06/18/2024 02:30:00,16.846,,
533,06/18/2024 02:45:00,16.825,,
534,06/18/2024 03:00:00,16.803,,
535,06/18/2024 03:15:00,16.825,,
536,06/18/2024 03:30:00,16.803,,
537,06/18/2024 03:45:00,16.750,,
538,06/18/2024 04:00:00,16.718,,
539,06/18/2024 04:15:00,16.696,,
540,06/18/2024 04:30:00,16.664,,
541,06/18/2024 04:45:00,16.632,,
542,06/18/2024 05:00:00,16.589,,
543,06/18/2024 05:15:00,16.568,,
544,06/18/2024 05:30:00,16.546,,
545,06/18/2024 05:45:00,16.546,,
546,06/18/2024 06:00:00,16.535,,
547,06/18/2024 06:15:00,16.514,,
548,06/18/2024 06:30:00,16.492,,
549,06/18/2024 06:45:00,16.471,,
550,06/18/2024 07:00:00,16.439,,
551,06/18/2024 07:15:00,16.439,,
552,06/18/2024 07:30:00,16.428,,
553,06/18/2024 07:45:00,16.407,,
554,06/18/2024 08:00:00,16.407,,
555,06/18/2024 08:15:00,16.417,,
556,06/18/2024 08:30:00,16.396,,
557,06/18/2024 08:45:00,16.417,,
558,06/18/2024 09:00:00,16.428,,
559,06/18/2024 09:15:00,16.503,,
560,06/18/2024 09:30:00,16.546,,
561,06/18/2024 09:45:00,16.568,,
562,06/18/2024 10:00:00,16.600,,
563,06/18/2024 10:15:00,16.600,,
564,06/18/2024 10:30:00,16.643,,
565,06/18/2024 10:45:00,16.675,,
566,06/18/2024 11:00:00,16.675,,
567,06/18/2024 11:15:00,16.718,,
568,06/18/2024 11:30:00,16.728,,
569,06/18/2024 11:45:00,16.750,,
570,06/18/2024 12:00:00,16.803,,
571,06/18/2024 12:15:00,16.889,,
572,06/18/2024 12:30:00,16.943,,
573,06/18/2024 12:45:00,17.018,,
574,06/18/2024 13:00:00,17.093,,
575,06/18/2024 13:15:00,17.254,,
576,06/18/2024 13:30:00,17.383,,
577,06/18/2024 13:45:00,17.415,,
578,06/18/2024 14:00:00,17.511,,
579,06/18/2024 14:15:00,17.597,,
580,06/18/2024 14:30:00,17.661,,
581,06/18/2024 14:45:00,17.726,,
582,06/18/2024 15:00:00,17.822,,
583,06/18/2024 15:15:00,17.983,,
584,06/18/2024 15:30:00,18.069,,
585,06/18/2024 15:45:00,18.251,,
586,06/18/2024 16:00:00,18.359,,
587,06/18/2024 16:15:00,18.380,,
588,06/18/2024 16:30:00,18.444,,
589,06/18/2024 16:45:00,18.434,,
590,06/18/2024 17:00:00,18.434,,
591,06/18/2024 17:15:00,18.477,,
592,06/18/2024 17:30:00,18.573,,
593,06/18/2024 17:45:00,18.670,,
594,06/18/2024 18:00:00,18.755,,
595,06/18/2024 18:15:00,18.777,,
596,06/18/2024 18:30:00,18.788,,
597,06/18/2024 18:45:00,18.788,,
598,06/18/2024 19:00:00,18.777,,
599,06/18/2024 19:15:00,18.820,,
600,06/18/2024 19:30:00,19.024,,
601,06/18/2024 19:45:00,19.002,,
602,06/18/2024 20:00:00,18.916,,
603,06/18/2024 20:15:00,18.777,,
604,06/18/2024 20:30:00,18.680,,
605,06/18/2024 20:45:00,18.616,,
606,06/18/2024 21:00:00,18.595,,
607,06/18/2024 21:15:00,18.562,,
608,06/18/2024 21:30:00,18.498,,
609,06/18/2024 21:45:00,18.466,,
610,06/18/2024 22:00:00,18.412,,
611,06/18/2024 22:15:00,18.369,,
612,06/18/2024 22:30:00,18.348,,
613,06/18/2024 22:45:00,18.294,,
614,06/18/2024 23:00:00,18.262,,
615,06/18/2024 23:15:00,18.208,,
616,06/18/2024 23:30:00,18.144,,
617,06/18/2024 23:45:00,18.101,,
618,06/19/2024 00:00:00,18.069,,
619,06/19/2024 00:15:00,18.015,,
620,06/19/2024 00:30:00,17.962,,
621,06/19/2024 00:45:00,17.919,,
622,06/19/2024 01:00:00,17.876,,
623,06/19/2024 01:15:00,17.822,,
624,06/19/2024 01:30:00,17.779,,
625,06/19/2024 01:45:00,17.747,,
626,06/19/2024 02:00:00,17.694,,
627,06/19/2024 02:15:00,17.661,,
628,06/19/2024 02:30:00,17.619,,
629,06/19/2024 02:45:00,17.576,,
630,06/19/2024 03:00:00,17.522,,
631,06/19/2024 03:15:00,17.490,,
632,06/19/2024 03:30:00,17.468,,
633,06/19/2024 03:45:00,17.436,,
634,06/19/2024 04:00:00,17.383,,
635,06/19/2024 04:15:00,17.340,,
636,06/19/2024 04:30:00,17.297,,
637,06/19/2024 04:45:00,17.265,,
638,06/19/2024 05:00:00,17.222,,
639,06/19/2024 05:15:00,17.179,,
640,06/19/2024 05:30:00,17.168,,
641,06/19/2024 05:45:00,17.136,,
642,06/19/2024 06:00:00,17.114,,
643,06/19/2024 06:15:00,17.104,,
644,06/19/2024 06:30:00,17.072,,
645,06/19/2024 06:45:00,17.082,,
646,06/19/2024 07:00:00,17.093,,
647,06/19/2024 07:15:00,17.061,,
648,06/19/2024 07:30:00,17.039,,
649,06/19/2024 07:45:00,17.029,,
650,06/19/2024 08:00:00,17.039,,
651,06/19/2024 08:15:00,17.072,,
652,06/19/2024 08:30:00,17.104,,
653,06/19/2024 08:45:00,17.147,,
654,06/19/2024 09:00:00,17.179,,
655,06/19/2024 09:15:00,17.179,,
656,06/19/2024 09:30:00,17.179,,
657,06/19/2024 09:45:00,17.232,,
658,06/19/2024 10:00:00,17.297,,
659,06/19/2024 10:15:00,17.350,,
660,06/19/2024 10:30:00,17.393,,
661,06/19/2024 10:45:00,17.468,,
662,06/19/2024 11:00:00,17.361,,
663,06/19/2024 11:15:00,12.342,,
